"병원ID","병원명","전화번호","주소","위도","경도","삭제 여부(1: 삭제)","구글맵 placeId"
"f3ca260db1844904a6dc6112e83afdf3","상도연세정신건강의학과의원","028220345","서울특별시 동작구 상도로 264, 주유노빌딩 2층 (상도1동)","37.5035745","126.9471439","0","ChIJ_wLRs3-ffDURluSHgOgYr0o"
"54a8c2ceedfe4de99eea06d15dd14cc0","마음가득정신건강의학과의원","028761544","서울특별시 관악구 남부순환로 1715, 5층 (봉천동)","37.4830451","126.9408943","0","ChIJK1DUOXOffDURNwJIER5l0cE"
"a372d3982b6240f3a58c5634f2d84d6a","마음봄정신건강의학과의원","028129888","서울특별시 동작구 상도로 247, 4층 (상도동)","37.5050579","126.9462688","0","ChIJpa_R3mSffDURb3IGL9lqxdo"
"a0d665ffd1634cb3be9e44da90d268d8","서대문 봄 정신건강의학과의원","023651334","서울특별시 서대문구 통일로 131, 공화당빌딩 2층 (충정로2가)","37.566156","126.9658718","0","ChIJY7HD2a6jfDUR_spTsa2z29s"
"3d6a87a307334160b6b156023f87c852","이상연신경정신과의원","027375511","서울특별시 종로구 통일로 162, 3층 (교남동)","37.5686015","126.964397","0","ChIJpYtcRI-ifDUR0u1CTXZParM"
"6f944d23bb194c1db942dc260929ea6f","경희궁삼성정신건강의학과의원","027375577","서울특별시 종로구 송월길 99, 2207호 (홍파동, 경희궁자이 2단지)","37.5708754","126.9638824","0","ChIJ5e_nHIWifDURF6rhusnWzyc"
"afa72ef53cdf401686e1363daacb2edd","연세라온정신과의원","028851857","서울특별시 관악구 호암로 602, 4층 (신림동)","37.4708153","126.9338042","0","ChIJKc8t6ueffDURo1rLgIP4npw"
"a4c347fb061247d98d1643571bae9253","표진인정신건강의학과의원","0266774300","서울특별시 마포구 백범로 199, 206호 (신공덕동, 메트로디오빌)","37.5435256","126.9528519","0","ChIJ0wci9QqifDURdRMO-uLROr8"
"f69631866e5746e291cd9da254b48f07","온안정신건강의학과의원","027021008","서울특별시 마포구 마포대로 92, 효성해링턴 스퀘어 A블럭 2층 (도화동)","37.5428592","126.9513333","0","ChIJDwe55xKZfDUR55GNrBejsdE"
"c275f5ce1c06435abd94af60adebf1da","정유리정신건강의학과의원","027119900","서울특별시 마포구 백범로 202, 2층 210호 (신공덕동, 마포케이씨씨웰츠타워)","37.5430784","126.9523467","0","ChIJP5_R8cOZfDURNidLEXSEb2Y"
"4a6a13fac53d49d1aa97453d0d9b80ed","연세진정신건강의학과의원","0263919009","서울특별시 마포구 만리재로 15, 2층 203호 (공덕동, 제일빌딩)","37.5445786","126.9527595","0","ChIJ0yG0gAqifDURc7jq5KW5p-c"
"92b191fe876b401f831bc03edce10464","변재영정신건강의학과의원","028150353","서울특별시 동작구 장승배기로 98, 장승빌딩 8층 (노량진동)","37.5064177","126.9400826","0","ChIJxa1ZIW6ffDUR2yQbEXS1zeo"
"e265b517f9c047e2bac7257b27a0ed4c","김창윤정신건강의학과의원","027943418","서울특별시 종로구 평창7길 90, 2층 (평창동)","37.6157139","126.9798247","0","ChIJ84NA79u9fDUROLvDKXfn94g"
"f0af0fb2a39e4ce28b0bbf793015427a","나루정신건강의학과의원","028178275","서울특별시 동작구 노량진로 140, 메가스터디타워 113호 (노량진동)","37.5126442","126.9415901","0",
"762fb7ef482a4261b1e26a9a9fc3a02f","마포성모정신건강의학과의원","0269537531","서울특별시 마포구 마포대로 173-14, 마포 센텀 슬로우스퀘어 지상3층 301호 (아현동)","37.5510075","126.9536224","0","ChIJ-6zyrA-ZfDUR09N6Ni6gXfA"
"297c8883ea8d4a5e81c67637aadf48c5","고려힐링정신건강의학과의원","0263548275","서울특별시 서대문구 신촌로35길 10, 212호 (북아현동, e편한세상신촌 4단지)","37.5586219","126.9558605","0","ChIJpyJANDmjfDURdMlyvNgykXQ"
"a12f614c44f64f7f819f12d0b90b0111","노정신건강의학과의원","023658558","서울특별시 마포구 신촌로 266-1, 3층 (아현동)","37.5571035","126.9552822","0","ChIJ096LWniifDURKamX2-yb408"
"e75098da345a44f3b5fe46647d91f9c5","박홍석정신건강의학과의원","028164752","서울특별시 동작구 상도로 178, 강남빌딩 6층 (상도동)","37.5042942","126.9387617","0",
"b8f1b726064c4e098995ec8efed7e364","홍정신건강의학과의원","028158383","서울특별시 동작구 장승배기로 144, (노량진동)","37.5104264","126.9403953","0",
"0023fbc3a30a43deaf56347b6059f688","나해란정신건강의학과의원","023658255","서울특별시 마포구 신촌로 262, 가동 2층 201(일부)호 (아현동)","37.557056","126.954826","0","ChIJXetTGQOjfDURiUwp1HU3Uy0"
"3361eca5879f4aa388163c12d0bbdc77","윤홍균정신건강의학과의원","027060065","서울특별시 마포구 백범로 178, A-202호 (공덕동, 마포신영지웰)","37.5438694","126.950105","0","ChIJoVHUt6aYfDUR3HiVgXoPw5Y"
"11964d3bf829449a9586e36d807388fd","마음쉼표정신건강의학과의원","027120101","서울특별시 마포구 마포대로 68, 5층 503호, 504호 (도화동, 마포아크로타워)","37.5413405","126.94898","0",
"a0013b8873a040eca30f575ec8c653f4","서울탑정신건강의학과의원","0269331800","서울특별시 마포구 마포대로 68, (도화동, 마포아크로타워)","37.5413405","126.94898","0",
"00cca1c72a54414783dd08b0078cf444","미소정신건강의학과의원","0232739591","서울특별시 마포구 마포대로 52, 207호 (도화동, 고려아카데미텔Ⅱ)","37.5403379","126.9476643","0",
"ffb1b1bf42bb4030869a48a24fbc7730","서울제이씨정신건강의학과의원","027155089","서울특별시 마포구 백범로31길 7, 2동 2층 201호 (공덕동, 공덕SK리더스뷰)","37.5455788","126.9488532","0","ChIJXUsaWqGYfDURwcgEeXXGLcs"
"429c711997fe4d55944a870f91ae7498","마음과사람정신건강의학과의원","027129124","서울특별시 마포구 마포대로 53, 마포트라팰리스 C동 206호 (도화동)","37.5415418","126.9473839","0","ChIJ6z4VTZ6ZfDURd7pqU0_XHnc"
"a98012b2f7954eaab2db5c3203360901","연세햇살정신건강의학과의원","028775377","서울특별시 관악구 신림로 318, 6층 (신림동, 청암두산위브센티움)","37.4825924","126.9302485","0","ChIJzUj0g7-ffDUR3Gvu7ESVzrU"
"5ad15e1bb3d24cc79b66766ba3dd3ad3","신림평온정신건강의학과의원","0269255515","서울특별시 관악구 남부순환로 1619-1, 4층 (신림동)","37.4847143","126.9306817","0","ChIJP10OTr6ffDUR1r4uyoZ0bdw"
"67f3208a24444cfb94d8b848fec254b3","삼성사과나무정신건강의학과의원","027039985","서울특별시 마포구 마포대로 33, 205,206호 (도화동, 한화오벨리스크)","37.5401813","126.9457259","0","ChIJM2I9o6-YfDURLwJe9raTAqw"
"81b7489e1c904ff08d70ebf787f416dd","안녕정신건강의학과의원","0262040102","서울특별시 관악구 신림로 315, 5층 (신림동)","37.4824979","126.9296402","0","ChIJDb50r8BjezURS9AetEWNPTA"
"c167f9d048f94e0baaedb56d1df649ad","강신경정신과의원","028717121","서울특별시 관악구 신림로 340, 르네상스 복합쇼핑몰 13층 1304호 (신림동)","37.4847794","126.930118","0","ChIJLUfcV76ffDURARUjrkuZ06U"
"a60a7f84c99f49138e8f93381ce74ebc","마음챙김정신건강의학과의원","025348856","서울특별시 관악구 신림로 350, 4층 404호 (신림동, 서원프라자, 태영아파트)","37.4855079","126.9299291","0","ChIJCweMrr-ffDURKl28Y2uNi5Q"
"2d919d0ec46e411fbc4eb42d8274d34b","신림정신건강의학과의원","028897581","서울특별시 관악구 남부순환로 1603, 5층 (신림동)","37.4844311","126.9287996","0","ChIJXUiaTbmffDURVpkwEtbJEeM"
"6e0783831b3e41ba8d64807d2ad2ce60","야호정신건강의학과의원","","서울특별시 관악구 남부순환로 1601-1, 2층 (신림동)","37.4843821","126.9286294","0","ChIJhRs-zdmffDURe6K8RAJ6VsE"
"6146cd257e214887826aeeef2756679d","봄정신건강의학과의원","028122226","서울특별시 동작구 상도로 69, 3층 (대방동, 상원빌딩)","37.4999695","126.9283927","0",
"7dde0ce6182a4bff81f6d9f503da4d4c","가족사랑서울정신건강의학과의원","028129494","서울특별시 동작구 보라매로 113, (대방동)","37.4994798","126.9279165","0",
"94f6c7d7681c4095a8c84d0e478e8463","연세필정신건강의학과의원","027151114","서울특별시 마포구 신촌로 174, 2층 (대흥동)","37.5564661","126.9450034","0",
"9ee0a370b07f44ec87b55c1df7e2b89e","여의도삼성정신건강의학과의원","027801593","서울특별시 영등포구 여의대방로 383, 208호 (여의도동, 경도빌딩)","37.5193464","126.9315136","0","ChIJtb2b6D-ffDURi7B0k0tpWgg"
"de986d58ea3d4bc39cba6d0cd316e3a7","디에프정신건강의학과의원","0262798288","서울특별시 영등포구 여의대방로 375, 아일렉스타워 701호 (여의도동)","37.5189066","126.9307891","0","ChIJ1w_VDFmhfDURQF2IsD6WFy0"
"b809610a58144f2db802743663907d09","라임정신건강의학과의원","0261057520","서울특별시 영등포구 국제금융로 78, 홍우빌딩 3층 1호 (여의도동)","37.5208744","126.9313093","0",
"df32b879ec004e65b3e625532ed29451","스위스정신건강의학과의원","027807576","서울특별시 영등포구 의사당대로1길 11, 메종리브르오피스텔 2층 207,208호 (여의도동)","37.519225","126.9285868","0","ChIJtX5U7RWffDURfxctVdbHj1c"
"23336d4280614396b366f0bcc4143c19","연세밝은맘정신과의원","023937746","서울특별시 서대문구 성산로 488, 3층 (대신동)","37.5608408","126.9413726","0","ChIJmbXyL5CYfDURNKw8LQSO5KI"
"006a8456ce844dd29bd62b4a26ad1558","연세광정신건강의학과의원","0232800375","서울특별시 동작구 상도로 13, (대방동)","37.5000866","126.9220559","0","ChIJExXdzuGffDURNceD5ajYXT8"
"6c37de7ed94343ddab85c87ee08d4ac3","해솔정신건강의학과의원","0263577575","서울특별시 마포구 백범로 13, 신촌르메이에르타운II 3층 303호 (노고산동)","37.553448","126.937506","0",
"671594ac144a47c4afddfcf8ca6be9e2","여의도쉼정신건강의학과의원","0269546997","서울특별시 영등포구 의사당대로 127, 203호 (여의도동, 롯데캐슬엠파이어)","37.5204236","126.9265677","0","ChIJZUkHGxaffDURsjbLNPS0v9c"
"6936e178752a4c118861e02e84abe3dc","한솔신경정신과의원","028307588","서울특별시 관악구 난곡로 268, 3층 (신림동)","37.4779116","126.9155168","0","ChIJoUx_DtKffDUR6EbarfvnPUw"
"73381cb4e9e44b0ea01354ea4948982d","연세멘토정신건강의학과의원","7022052","서울특별시 마포구 백범로 1, 3층 (노고산동)","37.5545567","126.9371835","0","ChIJ5VDZ6JWYfDURu8Ihi_is918"
"48dd3cb1b766412290f7e9359b3d5705","주정신건강의학과의원","027185239","서울특별시 마포구 서강로 144, 403호 (노고산동, 동인빌딩)","37.554475","126.9366421","0",
"6e746655e22645da9989231ffa2c9c7f","연세로뎀정신건강의학과의원","027070891","서울특별시 마포구 서강로 142, 3층,5층 (노고산동)","37.5543774","126.9363649","0","ChIJ__fNjZWYfDURIsu1t_2K66E"
"42518d0144654f42ba5a961fbf820d72","안세정신과의원","023360734","서울특별시 서대문구 신촌로 93, (창천동)","37.5556915","126.9365861","0","ChIJn30ntpWYfDURpcR5tdzXbd4"
"68239d4a15814eaab7602deb35a4fa76","여의도힐정신건강의학과의원","027857008","서울특별시 영등포구 여의나루로 42, 506호 (여의도동)","37.5214704","126.9249738","0","ChIJq5wghD2ffDUR9VJc9V1hupo"
"5f856f455acd4046b015f0dfb0e021a9","더여의도정신건강의학과의원","0262891001","서울특별시 영등포구 여의나루로 53-1, 대오빌딩 501-1호 (여의도동)","37.5227131","126.9249768","0","ChIJi0dopMeffDURkwKJhV4iCyM"
"12fadecff77a4c8fb098e9c8b7199b93","마음사랑정신건강의학과의원","023229959","서울특별시 마포구 신촌로16길 4, 3층 (노고산동)","37.5555121","126.9348252","0","ChIJZS9uwkeZfDURlM5cECNtwEw"
"346a49c692a74e479f202a75614f4077","연세온정신건강의학과의원","027855678","서울특별시 영등포구 의사당대로 108, 아일렉스 3층 306호 (여의도동)","37.5210051","126.9238388","0","ChIJyeptHSOffDURW_KN73hpoQw"
"521aed13aa8f4dae98235f41af646226","동교정신건강의학과의원","023333572","서울특별시 마포구 신촌로 62, (동교동)","37.5563604","126.9326837","0","ChIJV03OSpWYfDURasfFtE1woWQ"
"8e13553a36624a60857301e34cd00c76","홍제정신건강의학과의원","023940887","서울특별시 서대문구 통일로 448, 10층 (홍제동)","37.5888423","126.9444584","0","ChIJIZzO4O6ZfDURxMt7Fv7dK6c"
"c73d4d3fe7c84662a071e9809921c882","연세밝은마음정신건강의학과의원","0234171122","서울특별시 서대문구 통일로 451, 5층 (홍제동)","37.5886728","126.943868","0","ChIJCXKnUA2YfDURKXk4Z5n4zBs"
"165f662b6dc7454b9963a16d253c9c02","정경화정신건강의학과의원","028947875","서울특별시 금천구 독산로 134, 금천빌딩 4층 402호 (시흥동)","37.4592862","126.9052583","0","ChIJS0KJrs5hezURgIBHmtqvGL0"
"377d40112e0441018424f7da2c0d0c85","연세소울정신건강의학과의원","023957737","서울특별시 서대문구 통일로 464, 홍제빌딩 5층 5-1호 (홍제동)","37.589967","126.9432367","0",
"6f10df5ae4ac4ae1b39047f12dfc8142","나래정신건강의학과의원","028023180","서울특별시 금천구 시흥대로 214, 602호 (시흥동, 비즈메디빌딩)","37.4530528","126.9016824","0","ChIJAVFKC7dhezUR9TeJt6sGXHg"
"16fde452129a443b9f3917ac69fe9b02","박신영정신건강의학과의원","028333777","서울특별시 동작구 시흥대로 664, 4층 (신대방동)","37.4907024","126.90844","0","ChIJQ6pafUqefDUR19QZ2dG8HZ8"
"04427ac73e3f4be49750040b78a9fa68","아르케정신건강의학과의원","0269537505","서울특별시 영등포구 신길로 147, 4층 (신길동)","37.5054208","126.9105102","0","ChIJqXuobDSffDUR5VAsTyyVeoU"
"594d385626904ad28d5e97695369e5b5","백산정신건강의학과의원","028095126","서울특별시 금천구 시흥대로 278, 1층 102호 (독산동)","37.4585336","126.8994907","0","ChIJozhRzsdhezURYPSk_F8Y380"
"3a36e8ca9cbb40d5915a07bc2c33e49f","해람정신건강의학과의원","027238189","서울특별시 마포구 양화로 178, 4,7층 (동교동)","37.5575046","126.9252132","0","ChIJq1NXLRmZfDURmFvM7oe6K2c"
"e2e6441b367a4b3db4f2878b4e1c4abe","홍대성모정신건강의학과의원","023360166","서울특별시 마포구 양화로 166, 미래프라자 12(일부)층 (동교동)","37.5567326","126.9241712","0","ChIJn--OTv2ZfDURAjR_NWeMmF4"
"8e98fb4e648c445b85a085423c72b4fa","신재경정신건강의학과의원","3382016","서울특별시 마포구 양화로 156, 3층 315호 (동교동, LG팰리스빌딩)","37.5560982","126.9234581","0","ChIJK1uhIsOYfDUR84hoOH-RV0s"
"e53137f245114287964a28c8ef562707","그루정신건강의학과의원","023340401","서울특별시 마포구 양화로 165, 상진빌딩 6층 (동교동)","37.5572103","126.9236203","0","ChIJX_ZV7MKYfDURL0gbUbBhcFg"
"485289f041e74de6aef1ec43fbc809a3","가람정신건강의학과의원","028598500","서울특별시 관악구 시흥대로 552, 석천빌딩 7층 (신림동)","37.4821267","126.9014464","0","ChIJR3iYLzCefDURJybclAMto4w"
"7fe84cbd2b124e9aade00ace9f8cfd1f","서울숲정신건강의학과의원","0220880336","서울특별시 마포구 양화로 133, 서교타워 2층 201(일부)호 (서교동)","37.5552513","126.9209815","0","ChIJ50o2i4yZfDURIffEWc-Pg6c"
"d10e2406704445bba048de19ebc3840c","에이원정신건강의학과의원","0231424000","서울특별시 마포구 동교로 179, 2층 (동교동)","37.5566647","126.92142","0","ChIJJ71yadaYfDUR2255JWV22SM"
"b7d38915f49c4a5989ba59d4286f2520","금천키다리정신건강의학과의원","028577015","서울특별시 금천구 시흥대로 403, 셈프레팜 902호 (독산동)","37.4698141","126.8974927","0","ChIJaUEBmUphezURZKAiMgbCep4"
"cf0b3171c6ac415fa157d9d9e3ca7cf1","연세봄정신건강의학과의원","028672022","서울특별시 구로구 시흥대로 551, 광희빌딩 3층 일부호 (구로동)","37.4825903","126.9005698","0",
"9871397704ad464cb9a1b848e22d7fea","에스정신건강의학과의원","028093088","서울특별시 금천구 시흥대로 399, 시티렉스 201호 (독산동)","37.4693592","126.8970019","0","ChIJH5mG-dphezURNVpH4ZvCohQ"
"f86fb750b69f4647a8eaa151c7135ed1","연세정신건강의학과의원","028559996","서울특별시 구로구 디지털로32길 79, 조영빌딩 2층 일부호 (구로동)","37.4835336","126.8997792","0",
"8d23075a816a4afa8c0ba6e3c2d12b0e","한음한방신경정신과한의원","0231444718","서울특별시 마포구 독막로 29, 2층 (합정동)","37.5484692","126.9167364","0","ChIJC62e1BN9ezURpdicHaNGVz0"
"6426f40825c54341b73825029300b49b","같은마음정신건강의학과의원","0226777582","서울특별시 영등포구 영중로2길 1, 대선빌딩 12층 (영등포동3가)","37.5168876","126.9068057","0","ChIJOz4ZuwG9fDURb6MgNPoasXk"
"ba01604f182b4180acb536103bd0c297","성모드림정신건강의학과의원","0220887562","서울특별시 마포구 양화로 72, 효성해링턴타워 101동 201호,202호,203호 (서교동)","37.5508021","126.9167159","0","ChIJ-QE2OkeZfDURxNwgHWGJU4g"
"adee267427d34fd4aec3340cf5347a5c","사랑마을정신건강의학과의원","023079736","서울특별시 서대문구 모래내로 217, (남가좌동, 우일빌딩)","37.5740125","126.9234083","0","ChIJ31gKE_eYfDURenlp2i4matc"
"7371215959134459becc18b0baad60ff","합정꿈정신건강의학과의원","","서울특별시 마포구 양화로7길 3, 3층 302, 303호 (서교동)","37.5509904","126.9151992","0","ChIJ71Q1NbiZfDURpQs82WFbLDo"
"73f688b290174b9a9f236062190ba520","한가정신경과의원","028499897","서울특별시 영등포구 도림로 150, 2층 (대림동, 미래빌딩)","37.4937484","126.8986548","0","ChIJCe79iUeefDURWmCEJQh4wk8"
"0494acfb989b469f91cbc68ccc5b9b6f","김유광정신건강의학과의원","023220082","서울특별시 마포구 양화로 50, 3층 (합정동)","37.5495269","126.9145072","0","ChIJyTD19NqYfDUR88gr-CwrefM"
"1d9cb3d127e84b7391a060c3ddc1d2fb","마음이해 정신건강의학과의원","023368375","서울특별시 마포구 양화로 59, 화승리버스텔 2층 (서교동)","37.5506545","126.9148695","0","ChIJ--IbszGZfDURBPN6F71OXBs"
"765d336c75584b898d2a552a3dc20f33","전명숙신경정신과의원","0226361044","서울특별시 영등포구 영중로 46, 2층 (영등포동5가)","37.5204577","126.9052076","0","ChIJn9-ymeSefDURvjIzhuZVd4U"
"551c1430d7c44eb7b37be4d45803fd92","의료법인모덕의료재단 동민정신건강의학과의원","023537575","서울특별시 은평구 은평로 227, 3층 (녹번동)","37.6013069","126.9329456","0",
"825b503a48654b77be1de58b0beec11e","성모정신과의원","0226786659","서울특별시 영등포구 영중로 51-1, 10층 (영등포동6가)","37.5209455","126.9046186","0",
"d27495b4402c4311bb38b21838033fdb","오정신건강의학과의원","0226345691","서울특별시 영등포구 영중로 45, E&A빌딩 4층 (영등포동6가)","37.5204602","126.9044707","0","ChIJq6obdSu7fDUROeDo0ubbe8E"
"fe28ce9ddbb542b6b3a3396525edb498","푸른솔정신건강의학과의원","028565557","서울특별시 구로구 디지털로 285, 에이스트윈타워1차 2층 203호 (구로동)","37.4844927","126.8945184","0","ChIJA0nyCm6ffDURTPbwnRbrMwo"
"ba51ebfffbc34d69b26979dbc651128d","마음무늬정신건강의학과의원","","서울특별시 마포구 월드컵로3길 14, (합정동, 마포한강2차푸르지오)","37.5512008","126.9119","0","ChIJc-Ddy9eYfDURkMt86plbW10"
"b30efa2a7a99494ba802862d02573868","영등포서영정신건강의학과의원","0226770902","서울특별시 영등포구 경인로 784, 3층 (문래동1가)","37.5139559","126.9003676","0","ChIJsYNdh8CffDUR_Ne0SGmrzOM"
"8cd4b9a7066e4e84b559787df53bb2bf","문화정신건강의학과의원","023820885","서울특별시 은평구 은평로 194, 2층 203, 204호 (응암동)","37.6011897","126.9292519","0","ChIJ1_Dy5TyYfDURnOz_jgEtcv4"
"f2e789a4850e400b9d01a71f21c0a347","그래정신건강의학과의원","0226358277","서울특별시 영등포구 양평로 20, 2층 (당산동6가)","37.533112","126.9041261","0","ChIJna_ScwCffDURxioqnSFfYh4"
"6ed2ed8ac54c4516b7e703c655bbdef6","일상정신건강의학과의원","0236677515","서울특별시 영등포구 양평로 22, 5층 (당산동6가)","37.5331573","126.9039335","0","ChIJq3bklhWffDURQCX6RIlSFwA"
"3de13fd16d914a5a819c8e486f6d2dc9","마인드봄정신건강의학과의원","0220390123","서울특별시 영등포구 양평로 24, 수정빌딩 4층 (당산동6가)","37.5332486","126.903739","0","ChIJi_qWdjeffDUR3_zSqSCmTGc"
"e39d21a5a1114e5e94b1107b8ef8afab","유정신건강의학과의원","023322977","서울특별시 마포구 월드컵로 82-1, 4층 (서교동)","37.5563644","126.9101985","0","ChIJX_vkOgmZfDURIZ2rNKPJiPA"
"2e6426d0550943f989f13ae7548b1b67","마음과마음정신과의원","028564975","서울특별시 구로구 도림로 65, 한정빌딩 2층 (구로동)","37.4893938","126.8908878","0",
"945c6ef311564b98949f7be592828af6","가족사랑서울정신건강의학과의원","0220687486","서울특별시 영등포구 당산로 222, (당산동5가)","37.5332737","126.9023723","0",
"7caf04967423420399c8a78743d05467","좋은정신건강의학과의원","023027711","서울특별시 서대문구 수색로 40, 4층 (남가좌동)","37.5700104","126.9143561","0","ChIJIfoPYsqZfDURfliMr9m4fVI"
"e829140d9c1b4bd5b8ecbe149f3d5217","연세맑은정신건강의학과의원","0220888488","서울특별시 마포구 월드컵로 87, 마포로얄프라자 3층 301호 (망원동)","37.5564763","126.9092474","0","ChIJ5dU9aNyZfDUR2qJW62_78CU"
"a1084272aa574b5e993107147199614f","당산숲정신건강의학과의원","0220880869","서울특별시 영등포구 양평로 46, 4층 (당산동6가)","37.5344673","126.9016531","0","ChIJp0H4CZCffDURrWaPiOHyC3s"
"693761773b6c48008cf101bef568a81c","박정신건강의학과의원","023852319","서울특별시 은평구 통일로 741, 5층 (대조동)","37.6114224","126.9286013","0","ChIJUWQRvCCYfDUR10v_or_ownI"
"fc9654c693fa41c2b664a3c9a834334e","연세봄날정신건강의학과의원","0236671338","서울특별시 영등포구 당산로 142-1, 7층 (당산동3가)","37.5273266","126.8973287","0","ChIJo40PWMeffDURlvfKk36YFeA"
"c0635fb43af44740b4cde906e04a0dd9","조맹제정신건강의학과의원","0226780088","서울특별시 영등포구 당산로 133, 303호 (당산동3가, 서림빌딩)","37.5266578","126.8966211","0","ChIJqbZVy-6efDURdqC0H-4ArQk"
"c3c4b1cf028a4a34bd9e8be7f01f8ae1","정인과정신건강의학과의원","028308080","서울특별시 구로구 가마산로 236, 도진빌딩 5층 (구로동)","37.4941109","126.8871662","0","ChIJA0nyCm6ffDURTPbwnRbrMwo"
"1c57ab33ebc74f70abcadf0297f7499f","치유정신건강의학과의원","023547611","서울특별시 은평구 은평로 121, 13층 (응암동)","37.6004544","126.9210962","0",
"79b9bc29141a48c988279f6995d8ac56","성모연정신건강의학과의원","0220387785","서울특별시 구로구 경인로67길 23, 301-2호 (신도림동, 신도림2차푸르지오)","37.5105879","126.8894776","0","ChIJ60OcRvGffDURYfuBv6vjoJY"
"2f51d44b07c64568b314b3a6b971bd1d","한음한방신경정신과한의원","0226370222","서울특별시 구로구 경인로67길 23, 101동 205호 (신도림동, 신도림2차푸르지오)","37.5105879","126.8894776","0","ChIJC62e1BN9ezURpdicHaNGVz0"
"83bd4bfbf7ef46c8bb2fecd427054de7","라엘정신건강의학과의원","0269099870","서울특별시 영등포구 양평로 99, 10층 (양평동4가)","37.536484","126.8960764","0","ChIJ1S_4C8SefDURPi1mi5muvtw"
"d3eeb63b4a9f4636bbc6f86b892f47c6","가산성모정신건강의학과의원","0269527551","서울특별시 금천구 가산디지털1로 186, 제이플라츠 516호 (가산동)","37.4819131","126.8815811","0","ChIJrZ7ZlTyffDURnPSyTuBkgi0"
"b2eeaa0f571343fda9b19f94c5f39de9","김경률정신건강의학과의원","0226782679","서울특별시 구로구 경인로 661, 신도림1차푸르지오 2층 225호 (신도림동)","37.5100374","126.8883336","0","ChIJn3nelgGffDURw3Mq0krswEo"
"d3302b61951a453b82a4c892130d3160","늘벗정신건강의학과의원","0234398818","서울특별시 구로구 경인로 661, 신도림1차푸르지오 233,234,235호 (신도림동)","37.5100374","126.8883336","0","ChIJcTrCcjiffDURsK7qXCdOiwI"
"5ad4957e57ff4cef9947c89e908e6393","연세가산숲정신건강의학과의원","0269540707","서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 220호 (가산동)","37.4807624","126.8806788","0","ChIJQxTbHfthezURY2tnFSyTHwk"
"0336e4abbaa045af8df4de2ef65099e8","서울W정신건강의학과의원","0262816080","서울특별시 금천구 가산디지털1로 181, 가산 더블유센터 214호 (가산동)","37.481425","126.8803936","0",
"1f8e74a73c87428180644a2151aab594","마인드터치정신건강의학과의원","0267450010","서울특별시 영등포구 선유로 63, EEU동신타워 6층 601호 (문래동6가)","37.5196453","126.8890683","0","ChIJFa7kjOyffDURBA2r7nisIzg"
"97e943e508d245e1a92d67684e6efebc","고려제일정신과의원","028594469","서울특별시 구로구 구로동로 240, 세일빌딩 2층 (구로동)","37.4999929","126.8827321","0","ChIJI4qPyGyefDURj_ixl7A3nAM"
"a6ca918bc22143bdbcc76aa23bf6d119","서울지음정신건강의학과의원","023566212","서울특별시 은평구 통일로 840, 범서빌딩 3층 (불광동)","37.6183931","126.9221021","0","ChIJyY0UvHuXfDURIA4_Z9Q_u8A"
"9fd5018780a644ba90f5724606f654a3","성모서울정신건강의학과의원","0269567715","서울특별시 은평구 통일로 856, 메트로타워 3003호 (불광동)","37.6197065","126.9216803","0","ChIJJ1rn-TulfDURnwRxws0vdxQ"
"40bf3089199e455380bf3bc6694b3594","편한마음정신과의원","023590770","서울특별시 은평구 서오릉로 140, 3층 (대조동)","37.6113448","126.917604","0","ChIJZVNctC6YfDURjPiuDqgmXuI"
"c29d5d4e86a34a3cbb0126981ccdcab4","연세봄정신건강의학과의원","023545511","서울특별시 은평구  통일로 857, (갈현동)","37.6196002","126.9204041","0",
"71fc01d733ff4e9aac3019c660b186f8","이범정정신건강의학과의원","023833155","서울특별시 은평구 통일로 863, 3층 (갈현동, 유화프라자)","37.6200404","126.9200222","0","ChIJXeoBdYaXfDURI8w561bRgec"
"7a40b73236fb499fa58973c0c26b14b3","민정신건강의학과의원","023030852","서울특별시 마포구 성암로 189, 지하1층 B104-1호 (상암동, 중소기업 DMC 타워)","37.5767396","126.8979123","0","ChIJJ5UmaRiZfDURSSZg89chQtU"
"1b6b6efadb13442d9112d832617207d5","마음그림정신건강의학과의원","0263806167","서울특별시 은평구 진관2로 19, 휴먼프라자 I 3층 301호 (진관동)","37.6348572","126.9195953","0","ChIJuaYAYSaXfDUR54nIvmIHVzY"
"40d86622b2bc41218098b9024ad3ef11","연세숲정신건강의학과의원","023521872","서울특별시 은평구 진관2로 15-46, 601호 (진관동, 메트로프라자)","37.6386516","126.9190816","0","ChIJyd-y7KOXfDURiBrEawejG1E"
"fabbb3b0c2b34780bba04d32a218244a","한음 한방신경정신과한의원","0226444547","서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 5층 501,512호 (목동)","37.5247776","126.8758208","0","ChIJC62e1BN9ezURpdicHaNGVz0"
"a8a0fbae9a5f421b8d78acc210c6f607","현정신건강의학과의원","0226547582","서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 414,415호 (목동)","37.5247776","126.8758208","0",
"904701befe6c4383b2e6a8a735afb275","마음의 뜰 정신건강의학과의원","0226436435","서울특별시 양천구 목동동로 268, 신한빌딩 5층 (목동)","37.5255786","126.8757146","0","ChIJgcR906GffDURmaGqDDa2vNM"
